"","Predicted_Prob","Actual_Labels"
"78",0.470636401381468,0
"79",0.537132587743749,1
"80",0.05152370750426,0
"81",0.190512901144388,0
"82",0.266419810308947,0
"83",0.00463811397034107,0
"84",0.372294418053212,0
"85",0.0141389945465427,0
"86",0.093530182637815,0
"87",0.106544409015963,0
"88",0.0122113116512294,0
"89",0.0514116221669781,0
"90",0.685072349151521,0
"91",0.0731313182904098,0
"92",0.062841158663436,0
"93",0.017980008246453,0
"94",0.0266033799187379,0
"95",0.0151874141575123,0
"96",0.0138748362216468,0
"97",0.580021886215433,1
"98",0.20225499898767,0
"99",0.365982965413629,1
"100",0.105491048084011,0
"101",0.489464553187307,0
"102",0.139805041350573,1
"103",0.114785395513071,0
"104",0.0574792699672374,0
"105",0.038921956727535,0
"106",0.270861366163048,0
"107",0.0174905695840191,0
"108",0.188800379351956,0
"109",0.153306815305861,0
"110",0.0194013136950817,0
"111",0.26815817281803,0
"112",0.0327995945071131,0
"113",0.0170735638303033,0
"114",0.763616284162941,1
"115",0.272062787715633,0
"116",0.309951709991177,1
"117",0.793684912982336,1
"118",0.68524576928493,0
"119",0.106680044674,0
"120",0.0391630064333386,0
"121",0.312661961833949,1
"122",0.276835727030202,0
"123",0.696614530393898,1
"124",0.00594246377996263,0
"125",0.0400418750515003,0
"126",0.144587492183536,1
"127",0.106908206867719,0
"128",0.127565894132083,0
"129",0.0182953178114426,0
"130",0.00429962325187044,0
"131",0.0823201932911502,0
"132",0.322202543868054,0
"133",0.172156509704071,0
"134",0.0511347326932603,0
"135",0.256845528865768,1
"136",0.00324877505447401,1
"137",0.349134946148946,0
"138",0.0461803736167335,0
"139",0.151552055315401,1
"140",0.152392802528028,0
"141",0.124846460812801,0
"142",0.0221823018369899,0
"143",0.013161021915633,0
"144",0.0496386551435839,0
"145",0.521064900737238,1
"146",0.0939192455699603,0
"147",0.337848486289327,0
"148",0.0424414204546619,0
"149",0.0108687951692292,0
"150",0.100892614404343,0
"151",0.112344326207052,0
"152",0.264509970327391,1
"153",0.235165613812316,1
"154",0.0216618825060003,0
"155",0.00325588336267966,0
"156",0.212647972942385,0
"157",0.012347776128292,0
"158",0.679691461272273,0
"159",0.412920345545173,0
"160",0.119371849820584,0
"161",0.141033498512635,0
"162",0.258242340914096,0
"163",0.0945691075448716,0
"164",0.296302101901662,1
"165",0.308490859494063,0
"166",0.382839202093687,0
"167",0.507119711410091,0
"168",0.199124580252192,0
"169",0.00768610604169462,0
"170",0.445229987840677,1
"171",0.0475751027449248,0
"172",0.491467840216966,1
"173",0.0605319637116881,0
"174",0.0907005282066497,0
"175",0.136537704386214,0
"176",0.257818633757788,0
"177",0.0253316444647096,0
"178",0.542158402083886,1
"179",0.0598432291744274,0
"180",0.029577859329714,0
"181",0.0091265060419284,0
"182",0.0107070392685606,0
"183",0.719190724041654,0
"184",0.905737415103752,1
"185",0.00123068976198291,0
"186",0.370883085647131,0
"187",0.0708171754519106,0
"188",0.597199695719625,0
"189",0.0693629544541214,0
"190",0.267891523298835,0
"191",0.282178585564407,0
"192",0.515137599492468,0
"193",0.00915612997229986,0
"194",0.511459232419322,0
"195",0.0171049074677145,0
"196",0.274152673826985,0
"197",0.0831506432616078,0
"198",0.699174191539004,1
"199",0.0363892408269158,0
"200",0.139006233118116,0
"201",0.647201287139016,1
"202",0.0101966509418118,0
"203",0.0313471570887538,0
"204",0.504316455807847,0
"205",0.00176695855886066,0
"206",0.44800011809364,0
"207",0.0307144127052022,0
"208",0.0924014687052701,0
"209",0.00736216794828828,0
"210",0.181993100148636,1
"211",0.136113313360582,0
"212",0.339133547106957,1
"213",0.0503994298693738,0
"214",0.364056765300964,0
"215",0.269993344074726,0
"216",0.0107907898233015,0
"217",0.181817986888542,0
"218",0.00375429601335531,0
"219",0.089481713844515,0
"220",0.35204892101693,0
"221",0.195542807354708,0
"222",0.568076411707521,1
"223",0.18804756041536,0
"224",0.173464887359682,0
"225",0.0488445016521482,0
"226",0.196847103771016,1
"227",0.0969086735856988,0
"228",0.0231677453069011,0
"229",0.0279981978092708,0
"230",0.0244578351833987,0
"231",0.00893911583500648,0
"232",0.0476590241169686,0
"233",0.0553958365142932,0
"234",0.278405930829859,0
"235",0.425503843780362,0
"236",0.019556767685652,0
"237",0.234036384040533,0
"238",0.0020104402619308,0
"239",0.545836415662537,1
"240",0.0394264109802411,0
"241",0.201866605529029,0
"242",0.211165949941656,0
"243",0.0131072347547376,0
"244",0.0925059120153308,0
"245",0.300619824918816,0
"246",0.0841070677679545,1
"247",0.0550849936877457,0
"248",0.27396431668873,0
"249",0.701080710648306,0
"250",0.0617477307511291,0
"251",0.172415787416949,0
"252",0.129610109272706,0
"253",0.0535969012729907,0
"254",0.0171559182634592,0
"255",0.0395578155962326,0
"256",0.204325660106835,1
"257",0.029332901662822,0
"258",0.230885179095431,0
"259",0.050453687673193,0
"260",0.0552437170105356,0
"261",0.758789419002008,1
"262",0.00620312546034385,0
"263",0.179755276692671,0
"264",0.0958861999883654,0
"265",0.423376871603564,0
"266",0.312499599415335,1
"267",0.232173958657031,0
"268",0.26131956377359,0
"269",0.0129662782570553,0
"270",0.0410872607658276,0
"271",0.0190343071173775,0
"272",0.0487874061469015,0
"273",0.00332418379464471,0
"274",0.00347370148231591,0
"275",0.117799589998107,0
"276",0.030192691308089,0
"277",0.230613322178253,1
"278",0.1176984616287,0
"279",0.0193788282205108,0
"280",0.0661021413069364,0
"281",0.0687733455482961,0
"282",0.0626775039362959,0
"283",0.516494580237841,1
"284",0.0699493931117713,0
"285",0.0675343487729711,0
"286",0.00825600887597407,0
"287",0.0147650272149949,0
"288",0.152933198067275,0
"289",0.108282984432143,1
"290",0.227635420572349,1
"291",0.0659254026141134,0
"292",0.0918834583941854,0
"293",0.0257975800283112,0
"294",0.0162226876028159,0
"295",0.414630985714775,1
"296",0.0299303956474175,0
"297",0.00543092641892498,0
"298",0.0132656729269498,0
"299",0.396415176852294,1
"300",0.0272362974569699,0
"301",0.107428801920879,0
"302",0.0588187169991558,0
"303",0.285964708788895,0
"304",0.226739300011554,0
"305",0.0076627378259821,0
"306",0.0664969041134551,1
"307",0.0764664724378758,1
"308",0.00457728773822415,0
"309",0.0958204109555807,0
"310",0.00616610789883002,0
"311",0.0823149152926859,0
"312",0.0873254292978851,1
"313",0.251710709947552,0
"314",0.463462084559795,0
"315",0.136709054826237,0
"316",0.0337070367462549,0
"317",0.12324456648435,0
"318",0.721030419867155,1
"319",0.168524984500665,0
"320",0.46290847103556,0
"321",0.00912808309248907,0
"322",0.0627717092707567,0
"323",0.107011302933572,0
"324",0.235784746465256,0
"325",0.0229567240922236,0
"326",0.0741540568210537,0
"327",0.134772530884766,0
"328",0.147989154132048,0
"329",0.0795303540427554,0
"330",0.0646841168436405,0
"331",0.223637176979081,0
"332",0.196992952073206,0
"333",0.749011927555985,1
"334",0.0695673743263168,0
"335",0.295425282570981,1
"336",0.19198591490769,0
"337",0.235186235585002,0
"338",0.241663019078743,1
"339",0.72273264401195,1
"340",0.0880421556865622,0
"341",0.00517023812250029,0
"342",0.0152264056200629,0
"343",0.109682910087889,0
"344",0.34643443648964,0
"345",0.0116245912983757,0
"346",0.505660476095374,0
"347",0.0378784291549324,0
"348",0.201078393453118,0
"349",0.207450563620558,0
"350",0.333883053885409,0
"351",0.459249111286534,0
"352",0.260593395075014,0
"353",0.306640269204138,0
"354",0.076527274153841,0
"355",0.172358898198333,0
"356",0.0303306833333703,0
"357",0.0690952750159741,0
"358",0.100798217884206,0
"359",0.0119429909076102,0
"360",0.0122834450655817,0
"361",0.337021560465878,1
"362",0.00232026881646335,0
"363",0.0218932722332542,0
"364",0.0154563952750128,0
"365",0.144134230171041,0
"366",0.0211513863687263,0
"367",0.143505680282188,0
"368",0.0589663701415324,0
"369",0.0561667333201525,0
"370",0.0235166659023311,0
"371",0.0586767231421074,0
"372",0.444783235858414,1
"373",0.00993247026202041,0
"374",0.204316935255183,0
"375",0.0949768811670301,0
"376",0.0736353975174329,0
"377",0.00685187141291064,0
"378",0.330723985975633,1
"379",0.0415346778919585,0
"380",0.0299328270840721,0
"381",0.121367002477822,0
"382",0.39430516972939,1
"383",0.16829132047282,0
"384",0.0377939580752988,0
"385",0.312813701008225,1
"386",0.548984498407206,0
"387",0.0102183320262892,0
"388",0.207012599030642,0
"389",0.0800320743186304,0
"390",0.18305952475554,1
"391",0.0122423849884659,0
"392",0.0649372257305058,0
"393",0.0364912789095687,0
"394",0.15658591205327,0
"395",0.189363642745542,0
"396",0.243870206648515,0
"397",0.0831537071897856,0
"398",0.427109850022816,0
"399",0.357647837166199,0
"400",0.0816366348901535,0
"401",0.425401749295107,0
"402",0.726226965073574,1
"403",0.0485452282403473,0
"404",0.258904718860732,1
"405",0.640928418732635,0
"406",0.00850340896581959,0
"407",0.19225910971945,0
"408",0.158606337608452,0
"409",0.114477945492129,0
"410",0.0137976638626137,0
"411",0.06925680020045,1
"412",0.0353665735968928,0
"413",0.26703384263051,0
"414",0.790558568326394,1
"415",0.357125743257238,0
"416",0.012605511017728,0
"417",0.138474779376147,0
"418",0.0672877612266646,0
"419",0.00428128214797592,0
"420",0.0683546515320429,0
"421",0.00612728945436816,0
"422",0.122773841030866,0
"423",0.120449748766636,0
"424",0.165697811299503,0
"425",0.070678165888845,0
"426",0.215793529537052,0
"427",0.0102190309027793,0
"428",0.618303289637555,1
"429",0.645549308412089,0
"430",0.0482633306271641,0
"431",0.199169794417419,0
"432",0.0435179261044521,0
"433",0.0461056794995072,0
"434",0.0060371687452529,0
"435",0.0725405592315901,0
"436",0.568576164653082,0
"437",0.209639578487862,0
"438",0.0786614201846362,0
"439",0.03356731983813,0
"440",0.52683065376811,1
"441",0.201942487884655,1
"442",0.119735240134104,0
"443",0.243795033516566,1
"444",0.113410992032512,0
"445",0.00996080202991124,0
"446",0.0791832320113231,0
"447",0.742702058410179,1
"448",0.0346406175683514,0
"449",0.0680316948386136,0
"450",0.0782677264782079,0
"451",0.376680516848082,0
"452",0.324801888970969,0
"453",0.13773747909682,0
"454",0.0201225522738183,0
"455",0.00991719979710078,0
"456",0.0431962610055538,0
"457",0.200593802261406,0
"458",0.344162133877478,1
"459",0.0358716541360955,0
"460",0.423250606712176,1
"461",0.166494016540798,0
"462",0.0103813444589167,0
"463",0.364009981485749,0
"464",0.0403434183912584,0
"465",0.0710311154578241,0
"466",0.0103111158261407,0
"467",0.116816578027319,0
"468",0.0308891244508234,0
"469",0.0589785336106636,0
"470",0.122726722731442,0
"471",0.100764314640169,0
"472",0.011519841656199,0
"473",0.479725363824515,0
"474",0.0319687652269708,0
"475",0.0421648639082105,0
"476",0.354156330661083,0
"477",0.454147262276968,1
"478",0.200724433717937,1
"479",0.278975414189728,0
"480",0.0404539010024211,0
"481",0.0858530709309109,0
"482",0.594703247014746,1
"483",0.299240448459464,0
"484",0.0998379375295897,0
"485",0.21834918983679,0
"486",0.116779282444231,0
"487",0.0257082164519718,0
"488",0.00648224438919761,0
"489",0.0455306689461549,0
"490",0.0997947553038245,1
"491",0.13481766721463,0
"492",0.0119929965326151,0
"493",0.0936080731062717,1
"494",0.00534087844013039,0
"495",0.107251478142924,0
"496",0.0537432719504736,0
"497",0.0343953396019825,0
"498",0.141459066503334,0
"499",0.784935221503049,1
"500",0.00996881887566414,0
"501",0.058994057346409,0
"502",0.277409321421581,0
"503",0.357803070414295,0
"504",0.0546228269171997,0
"505",0.117107399046474,0
"506",0.776020725209043,1
"507",0.13757783036181,0
"508",0.152822834164523,0
"509",0.129605624076202,0
"510",0.0704795915269083,0
"511",0.0752118905976776,0
"512",0.0581834364732807,0
"513",0.098152351453525,0
"514",0.0957823268021003,0
"515",0.0408499962336306,0
"516",0.0172943813417881,0
"517",0.140619373792899,0
"518",0.141186367685619,0
"519",0.166796513348088,0
"520",0.333980669583676,0
"521",0.475189519272855,1
"522",0.041890831216415,0
"523",0.04253946701084,0
"524",0.064758044270718,0
"525",0.0182878179304236,0
"526",0.159118376536358,0
"527",0.0799831267519808,0
"528",0.0302874700844222,0
"529",0.133321543651425,0
"530",0.0276293358418429,0
"531",0.0596166690929153,0
"532",0.0520410460597976,0
"533",0.266668521913803,0
"534",0.142799516300843,0
"535",0.146300347588043,0
"536",0.371290197235181,0
"537",0.0827451427494107,0
"538",0.167212262239234,0
"539",0.570474277312566,0
"540",0.000637075983884618,0
"541",0.132122104432919,0
"542",0.2020552328924,0
"543",0.206843885377438,0
"544",0.017268714942702,0
"545",0.0150780217775588,0
"546",0.00620342061950732,0
"547",0.64372384595721,1
"548",0.0139349471692348,0
"549",0.584432857853188,1
"550",0.104021662471075,1
"551",0.0291609112664997,0
"552",0.262364975791612,0
"553",0.47637675423812,0
"554",0.079391222461733,0
"555",0.0678471169622387,0
"556",0.0033397409436932,0
"557",0.0362772007300492,0
"558",0.0373465179729793,0
"559",0.14422639590119,0
"560",0.346970404891976,1
"561",0.0195414189223563,0
"562",0.109694167016549,0
"563",0.0562043308780085,0
"564",0.0671348807547195,0
"565",0.761209442401312,1
"566",0.276311914397002,0
"567",0.465714560369397,1
"568",0.03371246424701,0
"569",0.29869827452768,1
"570",0.683157124873086,0
"571",0.0355910170801828,0
"572",0.0400574515341389,0
"573",0.0627331481972479,0
"574",0.035639228860378,0
"575",0.505638772862528,0
"576",0.147598606924693,1
"577",0.228334685625446,0
"578",0.10726519635695,0
"579",0.0620851250581505,0
"580",0.00976258963728814,0
"581",0.314553147672388,0
"582",0.145699523764947,0
"583",0.433048147285644,1
"584",0.0310701291564948,0
"585",0.0502723069099072,0
"586",0.153409588277915,0
"587",0.0061496348031822,0
"588",0.315210245246663,0
"589",0.199681663230745,0
"590",0.0574714586254604,0
"591",0.173468416151194,0
"592",0.181762851589186,0
"593",0.0509154347757746,0
"594",0.0497015304258056,0
"595",0.118538858335191,0
"596",0.00325350440934232,1
"597",0.100529884154816,0
"598",0.349129401771277,0
"599",0.00771302531770597,0
"600",0.704234903511096,1
"601",0.156815641865192,0
"602",0.123844882795617,0
"603",0.0489570095252889,0
"604",0.0602473414935138,1
"605",0.0582156103925038,0
"606",0.0427493046290213,0
"607",0.0157507772215053,0
"608",0.0465475431018607,1
"609",0.032801714374948,0
"610",0.646848922443766,1
"611",0.0893363776361347,0
"612",0.233752314620612,1
"613",0.00326351004326997,0
"614",0.215255998477874,0
"615",0.0196411489469386,0
"616",0.0146056155447157,0
"617",0.0810659975148595,0
"618",0.311864258512707,0
"619",0.0564685342191343,0
"620",0.640523168924686,1
"621",0.0385599665020462,0
"622",0.111090971063905,0
"623",0.0840562802390709,0
"624",0.256921135505868,0
"625",0.298622732871995,1
"626",0.308263726229438,0
"627",0.377838534607424,0
"628",0.44742858985189,0
"629",0.430884883642994,1
"630",0.013655747509955,0
"631",0.506253907734164,0
"632",0.00665104649790924,0
"633",0.0967114792638798,0
"634",0.0480328046846326,0
"635",0.0554240543988377,0
"636",0.0610328004650774,0
"637",0.098177284904484,1
"638",0.0665044848581378,0
"639",0.0164157238415498,0
"640",0.0902219689979324,0
"641",0.0270055617942496,0
"642",0.160606345931139,0
"643",0.0745139961589479,0
"644",0.235256953357613,0
"645",0.107619316515879,0
"646",0.256628305148216,0
"647",0.0968035651319655,0
"648",0.0262277019648765,0
"649",0.0202253410703406,0
"650",0.100502042579897,0
"651",0.0206312553213648,0
"652",0.0105572559803212,0
"653",0.0506505472062291,1
"654",0.300073115830587,0
"655",0.0250274632150197,0
"656",0.070449583127417,0
"657",0.115525961817555,0
"658",0.028816683601825,0
"659",0.0110257944026457,1
"660",0.203016720198787,0
"661",0.514988071125766,0
"662",0.273985590067947,0
"663",0.074970437404106,0
"664",0.257675683878834,0
"665",0.0358678681033422,0
"666",0.137236434524028,0
"667",0.653724837854575,1
"668",0.133923401746649,1
"669",0.076165173036975,0
"670",0.00745535068191523,0
"671",0.25372536307778,0
"672",0.0429291870729225,0
"673",0.311660012760784,0
"674",0.146889433273525,0
"675",0.337633657645622,1
"676",0.0324683433732935,0
"677",0.308466587838506,0
"678",0.269853560701265,0
"679",0.0106894619918189,0
"680",0.345883622772368,0
"681",0.283243070281175,0
"682",0.00491303737621937,0
"683",0.050336980619418,0
"684",0.0638952716204501,0
"685",0.332320931979545,0
"686",0.0500754088405198,0
"687",0.370505665692456,1
"688",0.207819333699453,1
"689",0.0220333734833626,0
"690",0.0372252786584521,0
"691",0.0304038885814437,0
"692",0.212853769434642,1
"693",0.899593374709488,1
"694",0.429466603692938,1
"695",0.27830982466635,0
"696",0.687229623854404,1
"697",0.373764247025211,0
"698",0.549280630557509,1
"699",0.201883195615421,0
"700",0.189663090228821,0
"701",0.0281255389256174,0
"702",0.572775295651346,0
"703",0.0466701101036279,0
"704",0.298578841618433,0
"705",0.000506244150919897,1
"706",0.272121579029442,0
"707",0.700760833033086,0
"708",0.0607367118130325,0
"709",0.169433530178317,0
"710",0.413022784932094,0
"711",0.0174143575399178,0
"712",0.0285597820977417,0
"713",0.170337011040753,0
"714",0.362862060901298,0
"715",0.121283273055751,0
"716",0.0433648438759387,0
"717",0.122873461901499,0
"718",0.27791863289878,0
"719",0.00611604214159193,0
"720",0.175455065077458,0
"721",0.0055548406812665,0
"722",0.00781245364536822,0
"723",0.316112765122261,1
"724",0.134996749768426,0
"725",0.36350703698305,0
"726",0.0406633125976965,0
"727",0.0885169169923671,0
"728",0.00326951508493471,0
"729",0.00349402443673509,0
"730",0.0182464183632924,0
"731",0.16247515688097,0
"732",0.423534284323256,0
"733",0.360933028412228,0
"734",0.151851379357783,0
"735",0.116988588913363,0
"736",0.444902156235367,0
"737",0.122848633616331,0
"738",0.18532287712628,0
"739",0.0569224217354102,0
"740",0.0677923944831581,0
"741",0.0277098749439452,0
"742",0.253609403332485,0
"743",0.119456855189044,0
"744",0.159069733763055,0
"745",0.133683017583706,0
"746",0.0771021854233035,0
"747",0.0642924970701531,0
"748",0.0470863669285742,0
"749",0.656527060789873,1
"750",0.0909302865376374,0
"751",0.0252036950453661,0
"752",0.410798089729753,1
"753",0.0149548134925685,0
"754",0.0467729717975723,0
"755",0.0601124034773701,0
"756",0.0663212535300228,1
"757",0.387710333155066,0
"758",0.0572768044323631,1
"759",0.0958140171184458,0
"760",0.127796510751655,0
"761",0.0405921853372449,0
"762",0.0197406468907456,0
"763",0.123412916079929,0
"764",0.0541313033678154,0
"765",0.459889028042166,1
"766",0.129148996998155,0
"767",0.193658743920869,0
"768",0.013965025617038,0
"769",0.464492651155541,0
"770",0.0205095765269987,0
"771",0.134824939072541,0
"772",0.253047625577293,1
"773",0.0647174718295018,0
"774",0.748954436135151,1
"775",0.00932871428645269,0
"776",0.0835464487797096,0
"777",0.302850554563838,0
"778",0.0335280378762627,0
"779",0.0127313875637385,0
"780",0.021094283074947,0
"781",0.10821055205122,0
"782",0.0147319812028585,0
"783",0.504645092075189,0
"784",0.267705955407324,0
"785",0.0385014254830594,0
"786",0.207068867886422,0
"787",0.339731527143964,0
"788",0.0757980745067062,0
"789",0.0204258128732144,0
"790",0.0302271258284306,0
"791",0.0701350049326979,0
"792",0.0119870728813281,0
"793",0.643798688764413,0
"794",0.329466803783349,1
"795",0.0153896160594847,0
"796",0.0576229102731693,0
"797",0.107287090093269,0
"798",0.054389450328798,0
"799",0.0213869621222098,0
"800",0.0380337870670534,0
"801",0.00826059374492772,0
"802",0.440782531894827,1
"803",0.00985616388238697,0
"804",0.16047098633437,0
"805",0.125333511952973,0
"806",0.199023817853757,0
"807",0.195708599850812,0
"808",0.0949571639444995,0
"809",0.0727961987961716,0
"810",0.0944261635812483,0
"811",0.063593172932491,0
"812",0.00320459268479381,0
"813",0.0301879765145031,0
"814",0.687898117274624,0
"815",0.0676707085293506,0
"816",0.29608218704971,0
"817",0.0101367403041261,0
"818",0.0647274248610702,0
"819",0.0549421223346038,0
"820",0.0795508233972515,0
"821",0.0129493413568211,0
"822",0.181565363294006,1
"823",0.0121189365237871,0
"824",0.0653222415447868,0
"825",0.0296058382376981,0
"826",0.0367903267281842,0
"827",0.159633661481127,0
"828",0.188971652884311,0
"829",0.245886938500758,0
"830",0.00516985312582789,0
"831",0.00352083123498607,0
"832",0.0190919217610662,0
"833",0.261094738595229,1
"834",0.0409416888424025,0
"835",0.343126259351015,1
"836",0.266227707286414,0
"837",0.791686889342499,1
"838",0.334565392706125,0
"839",0.00211697692924933,0
"840",0.0686782569405576,0
"841",0.138902149712229,0
"842",0.00612165431736797,0
"843",0.0216416454919409,0
"844",0.0487237231457312,0
"845",0.152265608820577,0
"846",0.450771316867931,1
"847",0.260745260295461,0
"848",0.0434892185372018,0
"849",0.0157720583314971,0
"850",0.0254528557002592,0
"851",0.133129390105257,0
"852",0.0589883185274321,0
"853",0.345672374819558,0
"854",0.568906197462904,0
"855",0.20682342422008,0
"856",0.0788540406996024,0
"857",0.0214220540736158,0
"858",0.203493352773431,0
"859",0.0181495985518501,0
"860",0.0140327440499929,0
"861",0.0134095931673156,0
"862",0.100905508820324,0
"863",0.112393758488123,0
"864",0.00348656755063602,0
"865",0.175498775322103,1
"866",0.162498666892705,0
"867",0.135326310592257,0
"868",0.0672137832054316,0
"869",0.188125395779705,1
"870",0.379674066066593,0
"871",0.0146664704118952,0
"872",0.164375634923282,0
"873",0.0290908916556341,0
"874",0.017914872219138,0
"875",0.347226235138613,1
"876",0.624117999315636,0
"877",0.299956372721867,0
"878",0.166694016546932,0
"879",0.0355404531245981,0
"880",0.0593189591342976,0
"881",0.0248589874768039,0
"882",0.0225664573292117,0
"883",0.308913005337068,0
"884",0.007919906362733,0
"885",0.00895753446127244,0
"886",0.0833083658898745,0
"887",0.0833067092832377,0
"888",0.019345998815362,0
"889",0.0987854267275948,0
"890",0.034627223140247,0
"891",0.0851287739139398,0
"892",0.407745552717716,1
"893",0.0428711583948546,0
"894",0.0215389395093268,0
"895",0.0159043674603958,0
"896",0.0231331609851255,0
"897",0.184602343155424,1
"898",0.0918279092913615,0
"899",0.0158830772106818,0
"900",0.243554443762673,1
"901",0.202138646922549,0
"902",0.593879672496738,1
"903",0.0217050670571234,0
"904",0.0186162179464154,0
"905",0.0988431877441484,0
"906",0.341686938353237,0
"907",0.0293858428160462,0
"908",0.251960751613821,1
"909",0.00883094096168866,0
"910",0.18195862604368,0
"911",0.136185452525229,0
"912",0.628424041543855,1
"913",0.0533435479184659,0
"914",0.00529499638455307,0
"915",0.0298987701345177,0
"916",0.106957971573268,0
"917",0.787095895915471,1
"918",0.104564012006967,0
"919",0.00582187583501697,0
"920",0.0285284409554255,0
"921",0.39523301978192,1
"922",0.0552170657447443,0
"923",0.0949000597522131,0
"924",0.116527971013196,0
"925",0.015757384523196,0
"926",0.137162970953141,0
"927",0.0376525734777438,0
"928",0.11507615061408,0
"929",0.0451328395119104,0
"930",0.0127198803532713,0
"931",0.131085545747419,0
"932",0.070797954280409,0
"933",0.372308208430626,1
"934",0.122351094542893,0
"935",0.0843288055213609,0
"936",0.142707925893775,0
"937",0.0572151588162677,0
"938",0.0177845677280153,0
"939",0.188428846775358,0
"940",0.158989186040688,0
"941",0.425182977407779,1
"942",0.166132204224525,0
"943",0.472222064556009,1
"944",0.0430585336403495,0
"945",0.0425263462860545,0
"946",0.0633286588487514,0
"947",0.135227689821822,0
"948",0.767856120710748,1
"949",0.0233705916830033,0
"950",0.0624287351721995,1
"951",0.00458795356849922,0
"952",0.00151486568376499,0
"953",0.0634944369748288,0
"954",0.192586416244365,0
"955",0.14424209952976,0
"956",0.371422266065317,0
"957",0.573452878057428,0
"958",0.0836459788014216,0
"959",0.000637128152416026,0
"960",0.0672541947856552,0
"961",0.0121164099641462,0
"962",0.204596760893576,0
"963",0.0289687606387156,0
"964",0.022741321407937,0
"965",0.0726375521481624,0
"966",0.196614114421448,1
"967",0.00638553587825201,0
"968",0.577159592637388,1
"969",0.0327121264413211,0
"970",0.20312699492219,0
"971",0.0238707822608549,1
"972",0.106110512486959,0
"973",0.488170038792251,0
"974",0.0694615914356532,0
"975",0.0369845339721292,0
"976",0.0531033282405276,0
"977",0.0100405552416385,0
"978",0.0976690829283245,0
"979",0.189766953128389,0
"980",0.0452787680600128,0
"981",0.0274351599919618,0
"982",0.153226725503296,0
"983",0.343350946743936,1
"984",0.0173347139707898,0
"985",0.134901721828781,0
"986",0.377191892951436,1
"987",0.00728372666783327,0
"988",0.106561536918009,0
"989",0.035153628770421,0
"990",0.54666246115015,1
"991",0.504214112950659,0
"992",0.00591136420438171,0
"993",0.144219906632583,1
"994",0.0133097666994752,0
"995",0.0100690185881627,0
"996",0.247814398071248,1
"997",0.246899415506911,0
"998",0.146088464205146,0
"999",0.0141105582313069,0
"1000",0.0820418608766071,0
"1001",0.155802351572606,0
"1002",0.413886798573891,1
"1003",0.0451134926178187,0
"1004",0.0573087908769621,0
"1005",0.0521394458649183,0
"1006",0.257065389777569,1
"1007",0.000475402588454228,0
"1008",0.407645961964965,1
"1009",0.124009627471006,0
"1010",0.0846171861074086,0
"1011",0.189821234274168,0
"1012",0.0397538285948803,0
"1013",0.0494938786048282,0
"1014",0.51807810704247,1
"1015",0.0569607638559947,0
"1016",0.548353073756323,0
"1017",0.0325698701752348,0
"1018",0.268524235796487,1
"1019",0.0897598810884396,0
"1020",0.529558252063874,1
"1021",0.120881042359514,0
"1022",0.0430365412353556,0
"1023",0.33792823825825,1
"1024",0.118811966257429,0
"1025",0.261559105322599,0
"1026",0.109445281032986,0
"1027",0.0837727862441068,0
"1028",0.257629944412987,0
"1029",0.0977448026348879,1
"1030",0.0666806993745949,0
"1031",0.524994108180313,0
"1032",0.143117706925416,0
"1033",0.0948504798655014,0
"1034",0.0470982132300168,0
